text,label
"Double-stranded salmon DNA (SDNA) was doped with doxorubicin hydrochloride drug molecules (DOX) to determine the binding between DOX and SDNA, and DOX optimum doping concentration in SDNA. SDNA thin films were prepared with various concentrations of DOX by drop-casting on oxygen plasma treated glass and quartz substrates. Fourier transform infrared (FTIR) spectroscopy was employed to investigate the binding sites for DOX in SDNA, and electrical and photoluminescence (PL) analyses were used to determine the optimum doping concentration of DOX. The FTIR spectra showed that up to a concentration of 30 muM of DOX, there was a tendency for binding with a periodic orientation via intercalation between nucleosides. The current and PL intensity increased as the DOX concentration increased up to 30 muM, and then as the concentration of DOX further increased, we observed a decrease in current as well as PL quenching. Finally, the optical band gap and second band onset of the transmittance spectra were analyzed to further verify the DOX binding and optimum doping concentration into SDNA thin films as a function of the DOX concentration.",0
"BACKGROUND: Heart and skeletal muscle inflammation (HSMI) is an emerging disease of marine-farmed Atlantic salmon Salmo salar, first recognized in 1999 in Norway, and recently associated with piscine orthoreovirus (PRV) infection. To date, HSMI lesions with presence of PRV have only been described in marine-farmed Atlantic salmon in Norway. A new HSMI-like disease in rainbow trout Oncorhynchus mykiss associated with a PRV-related virus has also been reported in Norway. METHODS: Sampling of Atlantic salmon and coho salmon was done during potential disease outbreaks, targeting lethargic/moribund fish. Fish were necropsied and tissues were taken for histopathologic analysis and testing for PRV by RT-qPCR assay for segment L1 and conventional RT-PCR for PRV segment S1. The PCR products were sequenced and their relationship to PRV strains in GenBank was determined using phylogenetic analysis and nucleotide and amino acid homology comparisons. RESULTS: The Atlantic salmon manifested the classical presentation of HSMI with high PRV virus loads (low Ct values) as described in Norway. The coho salmon with low Ct values had myocarditis but only in the spongy layer, the myositis of red muscle in general was mild, and the hepatic necrosis was severe. Upon phylogenetic analysis of PRV segment S1 sequences, all the Chilean PRV strains from Atlantic salmon grouped as sub-genotype Ib, whereas the Chilean PRV strains from coho salmon were more diversified, grouping in both sub-genotypes Ia and Ib and others forming a distinct new phylogenetic cluster, designated Genotype II that included the Norwegian PRV-related virus. CONCLUSIONS: To our knowledge the present work constitutes the first published report of HSMI lesions with presence of PRV in farmed Atlantic salmon outside of Europe, and the first report of HSMI-like lesions with presence of PRV in coho salmon in Chile. The Chilean PRV strains from coho salmon are more genetically diversified than those from Atlantic salmon, and some form a distinct new phylogenetic cluster, designated Genotype II.",1
"Effective disease management can benefit from mathematical models that identify drivers of epidemiological change and guide decision-making. This is well illustrated in the host-parasite system of sea lice and salmon, which has been modelled extensively due to the economic costs associated with sea louse infections on salmon farms and the conservation concerns associated with sea louse infections on wild salmon. Consequently, a rich modelling literature devoted to sea louse and salmon epidemiology has been developed. We provide a synthesis of the mathematical and statistical models that have been used to study the epidemiology of sea lice and salmon. These studies span both conceptual and tactical models to quantify the effects of infections on host populations and communities, describe and predict patterns of transmission and dispersal, and guide evidence-based management of wild and farmed salmon. As aquaculture production continues to increase, advances made in modelling sea louse and salmon epidemiology should inform the sustainable management of marine resources.",0
"An acute gastroenteritis (AGE) outbreak was reported in May 2013 in Gyeonggi Province, South Korea. Eight students who had eaten breakfast on 21 May 2013 at a high-school restaurant exhibited AGE symptoms. Our case-control study showed that a strong association was observed between AGE symptoms and fermented oyster consumption. Virological studies also indicated that noroviruses (NoVs) were detected from both clinical samples and fermented oyster samples, and multiple different genotypes (genogroups GII.4, GII.11 and GII.14) of NoVs were present in both samples. The nucleotide sequence similarity between the strains found in the clinical samples and those in the fermented oysters was more than 99.5%. Therefore, to prevent further outbreaks, proper management of raw oysters is necessary and the food industry should be aware of the risk of viral gastroenteritis posed by fermented oysters contaminated with NoVs.",0
"Water-soluble polysaccharide was extracted from Crassostrea gigas by hydrolysis with flavourzyme and filtered, ultrafiltered and precipitated using absolute ethanol. Sugar composition analysis performed on the C. gigas polysaccharide (CGP) by high performance liquid chromatography indicated that it was comprised primarily of glucose, and its molecular weight was determined using a TSK-GEL G5000PW column to be approximately 3.413x10(6) Da. Next, the antihypertensive activity of CGP was evaluated in rats. Hypertension model Wistar rats were divided into three groups and intragastrically treated with physiological saline (negative control group), CGP (treatment group), and captopril (positive control group). CGP treatment led to significant decrease in both systolic and diastolic pressures in the hypertension model Wistar rats. Furthermore, the antihypertensive effect of CGP was comparable with that of captopril. Thus, CGP has antihypertensive effects and can potentially be used as a therapeutic agent for hypertension.",0
"Oyster contamination by noroviruses is an important health and economic problem. The present study aimed to compare the behaviors of Norwalk virus (the prototype genogroup I norovirus) and two culturable viruses: Tulane virus and mengovirus. After bioaccumulation, tissue distributions were quite similar for Norwalk virus and Tulane virus, with the majority of viral particles detected in digestive tissues, while mengovirus was detected in large amounts in the gills and mantle as well as in digestive tissues. The levels of persistence of all three viruses over 8 days were comparable, but clear differences were observed over longer periods, with Norwalk and Tulane viruses displaying rather similar half-lives, unlike mengovirus, which was cleared more rapidly. These results indicate that Tulane virus may be a good surrogate for studying norovirus behavior in oysters, and they confirm the prolonged persistence of Norwalk virus in oyster tissues.",0
"The Kuril Islands region is considered promising for development of salmon aquaculture. There are 41 salmon fish hatcheries in the Sakhalin Island and the Kuril Islands, 34 of them are hatcheries of the chum. Therefore, concentrations of six elements (Zn, Cu, Cd, Pb, As, and Hg) were determined in chum salmon were caught in this region. The contents of toxic elements (Cd, Pb, As, and Hg) don't exceed their maximum permissible concentrations (MPC) according to the Russian sanitary standards, but concentration of Pb are closely to MPC. Increased concentrations of Pb in wild chum have the natural origin. The unusual conditions of the Western Pacific are formed under the influence such factors as volcanism and upwelling. All rights reserved, Elsevier.",0
"Renibacterium salmoninarum is a significant pathogen of salmonids and the causative agent of bacterial kidney disease (BKD). Water temperature affects the replication rate of pathogens and the function of the fish immune system to influence the progression of disease. In addition, rapid shifts in temperature may serve as stressors that reduce host resistance. This study evaluated the effect of shifts in water temperature on established R. salmoninarum infections. We challenged Chinook salmon with R. salmoninarum at 12 degrees C for 2 weeks and then divided the fish into three temperature groups (8, 12 and 15 degrees C). Fish in the 8 degrees C group had significantly higher R. salmoninarum-specific mortality, kidney R. salmoninarum loads and bacterial shedding rates relative to the fish held at 12 or 15 degrees C. There was a trend towards suppressed bacterial load and shedding in the 15 degrees C group, but the results were not significant. Bacterial load was a significant predictor of shedding for the 8 and 12 degrees C groups but not for the 15 degrees C group. Overall, our results showed little effect of temperature stress on the progress of infection, but do support the conclusion that cooler water temperatures contribute to infection progression and increased transmission potential in Chinook salmon infected with R. salmoninarum.",0
"C1q proteins serve as pattern recognition receptors and involve in the pathogen recognition and complement pathway activation. In the present study, a novel C1q domain containing protein from Crassostrea gigas (designated CgC1qDC-1) was isolated by liposaccharide-Sepharose 6B affinity chromatography. The coding sequence of CgC1qDC-1 gene was determined by performing a homologous search of eight tryptic peptides identified by MALDI-TOF/TOF-MS against the genome of C. gigas. The coding sequence of CgC1qDC-1 was of 387 bp encoding a polypeptide of 128 amino acids containing a typical globular C1q domain. The globular C1q domain possessed eight beta strands with a jelly-roll topology structure, which was similar to the structure of human gC1q domain. The mRNA transcripts of CgC1qDC-1 were dominantly expressed in mantle and hemocytes, while low expressed in hepatopancreas, gonad, gill and muscle. The expression level of CgC1qDC-1 increased drastically at 6 h after Vibrio splendidus stimulation, and then gradually fell to the normal level at about 24 h. ELISA assay quantified that CgC1qDC-1 bound to LPS with high binding affinity (Kd = 0.09 x 10(-6) M). Moreover, CgC1qDC-1 significantly enhanced the phagocytosis of oyster hemocytes towards Gram-negative bacteria Escherichia coli and V. splendidus. These results collectively indicated that CgC1qDC-1 could serve as pattern recognition receptor and opsonin in the innate immune response against invading Gram-negative bacteria.",0
"Little is known about the response of non-model invertebrates, such as oysters, to virus infection. The vertebrate innate immune system detects virus-derived nucleic acids to trigger the type I IFN pathway, leading to the transcription of hundreds of IFN-stimulated genes (ISGs) that exert antiviral functions. Invertebrates were thought to lack the IFN pathway based on the absence of IFN or ISGs encoded in model invertebrate genomes. However, the oyster genome encodes many ISGs, including the well-described antiviral protein viperin. In this study, we characterized oyster viperin and showed that it localizes to caveolin-1 and inhibits dengue virus replication in a heterologous model. In a second set of experiments, we have provided evidence that the haemolymph from poly(I : C)-injected oysters contains a heat-stable, protease-susceptible factor that induces haemocyte transcription of viperin mRNA in conjunction with upregulation of IFN regulatory factor. Collectively, these results support the concept that oysters have antiviral systems that are homologous to the vertebrate IFN pathway.",0
"The effects of hypoxia and perfluorooctane sulfonamide (PFOSA), given singly and also in combination on endocrine, biotransformation, and oxidative stress responses were investigated in primary culture of salmon hepatocytes. Hypoxia was induced chemically using cobalt chloride (CoCl2) or deferroxamine (DFO). Primary culture of salmon hepatocytes were exposed to either CoCl2 (150 muM) or DFO (100 muM), in the presence or absence of PFOSA at 0, 25, and 50 muM for 24 and 48 h. Changes in transcript levels were analyzed by quantitative (real-time) PCR using gene-specific primers. CYP, catalase, GST, and SOD activities were analyzed spectrophotometrically. The hif-1alpha mRNA was used to validate cellular hypoxic condition, showing significantly induced transcription after 48-h exposure to DFO and CoCl2. Our data show that transcript levels for endocrine (ERalpha, Vtg, and Zrp), biotransformation (cyp1a, cyp3a, gst, and udpgt), and oxidative stress responses (catalase (cat), glutathione peroxidase (gpx), and glutathione reductase (gr)) were differentially modulated by PFOSA and hypoxia alone, and these effects were dependent on the response parameters and time of exposure. In combined exposure scenarios, the observed effects were apparently hypoxia-dependent. However, the observed effects at transcript levels were not concomitant with those at functional protein levels, further emphasizing the potential differences that may exist between these biological levels. Biplot of principal component analysis (PCA) showed grouping of response variables after 48 h of exposure. The distribution of observations and variables indicate that PFOSA had little effect on most response variables, while clustering show a unique association between a given hypoxia condition (i.e., CoCl2 or DFO) in combination with PFOSA and transcripts, proteins, or enzyme activities.",0
"Aggregation is commonly observed for macroparasites, but its adaptive value remains unclear. Heavy infestations intensities may lead to a decrease in some fitness-related traits of parasites (e.g. parasite fecundity or survival). However, to a dioecious parasite, increased aggregation could also increase the chance of finding individuals of the opposite sex. In a laboratory experiment, we tested if previous experience with salmon lice (Lepeophtheirus salmonis) affected susceptibility of Atlantic salmon (Salmo salar) to later exposure to the same parasite species. We found that currently infected fish got higher intensities of new lice than naive fish. This suggests that hosts already carrying parasites are more susceptible to new lice infections. For this dioecious parasite, such positive density dependence might be adaptive, ensuring successful reproduction under conditions of low lice densities by increasing the probability of both sexes infecting the same host.",0
"Oysters are widely consumed seafood, but their shells impose a serious environmental problem. To extend the utilization of oyster shell waste, we investigated the biological role of oyster shell extract. In this study, we verified that the ethanol extract of oyster shell (EOS) contains taurine and betaine, the major components of oyster body. EOS downregulated transcription of Sptlc1 and Sptlc2 mRNA, the subunits of serine palmitoyltransferase (SPT). Suppression of SPT subunits reduced sphinganine and sphingomyelin by inhibiting de novo sphingolipid biosynthesis. Inhibition of sphingomyelin biosynthesis resulted in downregulation of lipogenic gene expression such as ACC, FAS, SCD1, and DGAT2. Consistent with inhibition of lipogenesis, cellular triglyceride levels were diminished by EOS, but cholesterol levels were not altered. Taken together, these results suggest that EOS has a lipid-lowering effect and could be applied as either a therapeutic or preventive measure for metabolic dysfunction.",0
"UNLABELLED: The use of a multilocus sequence typing (MLST) technique has identified the intraspecific genetic diversity of U.S. Flavobacterium psychrophilum, an important pathogen of salmonids worldwide. Prior to this analysis, little U.S. F. psychrophilum genetic information was known; this is of importance when considering targeted control strategies, including vaccine development. Herein, MLST was used to investigate the genetic diversity of 96 F. psychrophilum isolates recovered from rainbow trout (Oncorhynchus mykiss), coho salmon (Oncorhynchus kisutch), and Chinook salmon (Oncorhynchus tshawytscha) that originated from nine U.S. states. The isolates fell into 34 distinct sequence types (STs) that clustered in 5 clonal complexes (CCs) (n = 63) or were singletons (n = 33). The distribution of STs varied spatially, by host species, and in association with mortality events. Several STs (i.e., ST9, ST10, ST30, and ST78) were found in multiple states, whereas the remaining STs were localized to single states. With the exception of ST256, which was recovered from rainbow trout and Chinook salmon, all STs were found to infect a single host species. Isolates that were collected during bacterial cold water disease outbreaks most frequently belonged to CC-ST10 (e.g., ST10 and ST78). Collectively, the results of this study clearly demonstrate the genetic diversity of F. psychrophilum within the United States and identify STs of clinical significance. Although the majority of STs described herein were novel, some (e.g., ST9, ST10, ST13, ST30, and ST31) were previously recovered on other continents, which demonstrates the transcontinental distribution of F. psychrophilum genotypes. IMPORTANCE: Flavobacterium psychrophilum is the causative agent of bacterial cold water disease (BCWD) and rainbow trout fry syndrome (RTFS) and is an important bacterial pathogen of wild and farmed salmonids worldwide. These infections are responsible for large economic losses globally, yet the genetic diversity of this pathogen remains to be fully investigated. Previous studies have identified the genetic diversity of this pathogen in other main aquaculture regions; however, little effort has been focused on the United States. In this context, this study aims to examine the genetic diversity of F. psychrophilum from the United States, as this region remains important in salmonid aquaculture.",0
"A total of 44 samples of salmon, pangasius (shark catfish), shrimps, and oysters were tested for the presence of Escherichia coli, enterococci, Pseudomonas aeruginosa, and Staphylococcus aureus, which are indicator organisms commonly used in programs to monitor antibiotic resistance. The isolated bacterial strains, confirmed by matrix-assisted laser desorption ionization time-of-flight mass spectroscopy, were tested against a panel of 29 antimicrobial agents to obtain MICs. Across the four sample types, Enterococcus faecalis (59%) was most common, followed by E. coli (55%), P. aeruginosa (27%), and S. aureus (9%). All bacterial species were resistant to some antibiotics. The highest rates of resistance were in E. faecalis to tetracycline (16%), in E. coli to ciprofloxacin (22%), and in S. aureus to penicillin (56%). Antibiotic resistance was found among all sample types, but salmon and oysters were less burdened than were shrimps and pangasius. Multidrug-resistant (MDR) strains were exclusively found in shrimps and pangasius: 17% of pangasius samples (MDR E. coli and S. aureus) and 64% of shrimps (MDR E. coli, E. faecalis, and S. aureus). Two of these MDR E. coli isolates from shrimps (one from an organic sample) were resistant to seven antimicrobial agents. Based on these findings, E. coli in pangasius, shrimps, and oysters, E. faecalis in pangasius, shrimps, and salmon, and P. aeruginosa in pangasius and shrimps are potential candidates for programs monitoring antimicrobial resistance. Enrichment methods for the detection of MDR bacteria of special public health concern, such as methicillin-resistant S. aureus and E. coli producing extended-spectrum beta-lactamases and carbapenemases, should be implemented.",0
"A novel, selective, rapid and simple electrochemical method is developed for the determination of atropine sulfate. UV-Vis and differential pulse voltammetry are used to study the interaction of atropine sulfate with salmon sperm ds-DNA on the surface of salmon sperm ds-DNA modified-pencil graphite electrode (PGE). For this purpose, a pencil graphite electrode (PGE) modified with multiwall carbon nanotubes (MWCNTs), titanium dioxide nanoparticles (TiO2NPs), and poly-dialyldimethylammonium chloride (PDDA) decorated with ds-DNA is tested for the determination of atropine sulfate. The electrochemical oxidation peak current of adenine and guanine bonded on the surface of ds-DNA/PDDA-TiO2NPs-MWCNTs/PGE is used to obtain the analytical signal. Decreases in the intensities of guanine and adenine oxidation signals after their interaction with atropine sulfate are used as indicator signals for the sensitive determination of atropine sulfate. Using ds-DNA/PDDA-TiO2NPs-MWCNTs/PGE and based on the guanine signal, linear calibration curves were obtained in the range of 0.6 to 30.0 mumol L(-1) and 30.0 to 600.0 mumol L(-1) atropine sulfate with low detection limits of 30.0 nmol L(-1). The biosensor shows a good selectivity for the determination of atropine sulfate. Finally, the applicability of the biosensor is evaluated by measuring atropine sulfate in real samples with good accuracy.",0
"Estrogen receptors (ers) not only are activated by hormones but also interact with many human-derived environmental contaminants. Here, we present evidence for four expressed er genes in Atlantic salmon cDNA - two more ers (eralpha2 and erbeta2) than previously published. To determine if er gene expression differs between two adult life-stages we sampled 20 adult salmon from the feeding phase in the Baltic Sea and during migration in the River Morrum, Sweden. Results show that all four er genes are present in the investigated tissues, except for eralpha2 not appearing in the spleen. Overall, a profile analysis reveals the eralpha1 gene to be the most highly expressed er gene in both female and male Baltic Sea salmon tissues, and also in female River Morrum salmon. In contrast, this gene has the lowest gene expression level of the four er genes in male salmon from the River Morrum. The eralpha2 gene is expressed at the lowest levels in both female/male Baltic Sea salmon and in female River Morrum salmon. Statistical analyses indicate a significant and complex interaction where both sex and adult life stage can impact er gene expression. Regression analyses did not demonstrate any significant relationship between polychlorinated biphenyl (PCB) body burden and er gene expression level, suggesting that accumulated pollutants from the Baltic Sea may be deactivated inside the salmon's lipid tissues and have limited impact on er activity. This study is the first comprehensive analysis of four er gene expression levels in two wild salmon populations from two different adult life stages where information about PCB load is also available.",0
"Acetylcholinesterase (AChE) is the primary target for organophosphates (OP). Several mutations have been reported in AChE to be associated with the reduced sensitivity against OP in various arthropods. However, to the best of our knowledge, no such reports are available for Lepeophtheirus salmonis. Hence, in the present study, we aimed to determine the association of AChE(s) gene(s) with resistance against OP. We screened the AChE genes (L. salmonis ace1a and ace1b) in two salmon lice populations: one sensitive (n=5) and the other resistant (n=5) for azamethiphos, a commonly used OP in salmon farming. The screening led to the identification of a missense mutation Phe362Tyr in L. salmonis ace1a, (corresponding to Phe331 in Torpedo californica AChE) in all the samples of the resistant population. We confirmed the potential role of the mutation, with reduced sensitivity against azamethiphos in L. salmonis, by screening for Phe362Tyr in 2 sensitive and 5 resistant strains. The significantly higher frequency of the mutant allele (362Tyr) in the resistant strains clearly indicated the possible association of Phe362Tyr mutation in L. salmonis ace1a with resistance towards azamethiphos. The 3D modelling, short term survival experiments and enzymatic assays further supported the imperative role of Phe362Tyr in reduced sensitivity of L. salmonis for azamethiphos. Based on all these observations, the present study, for the first time, presents the mechanism of resistance in L. salmonis against azamethiphos. In addition, we developed a rapid diagnostic tool for the high throughput screening of Phe362Tyr mutation using High Resolution Melt analysis.",0
"The study examined the density-mediated effects on growth, survival and dispersal of wild and farmed Atlantic salmon Salmo salar offspring in the period immediately following emergence, using a substitutive design. In small confined stream channels, wild parr coexisting with farmed parr had a significantly poorer survival, than wild parr alone. Density did not affect this relationship. In larger unconfined stream channels, wild parr coexisting with farmed parr entered a downstream trap in higher numbers than wild parr in allopatry. The results suggests that during the earliest life stages, farmed S. salar can outcompete wild S. salar, resulting in a reduced survival of wild S. salar.",1
"Non-lethal pathogen testing can be a useful tool for fish disease research and management. Our research objectives were to determine if (1) fin clips, gill snips, surface mucus scrapings, blood draws, or kidney biopsies could be obtained non-lethally from 3 to 15 g Chinook salmon Oncorhynchus tshawytscha, (2) non-lethal samples could accurately discriminate between fish exposed to the bacterial kidney disease agent Renibacterium salmoninarum and non-exposed fish, and (3) non-lethal samples could serve as proxies for lethal kidney samples to assess infection intensity. Blood draws and kidney biopsies caused >/=5% post-sampling mortality (Objective 1) and may be appropriate only for larger fish, but the other sample types were non-lethal. Sampling was performed over 21 wk following R. salmoninarum immersion challenge of fish from 2 stocks (Objectives 2 and 3), and nested PCR (nPCR) and real-time quantitative PCR (qPCR) results from candidate non-lethal samples were compared with kidney tissue analysis by nPCR, qPCR, bacteriological culture, enzyme-linked immunosorbent assay (ELISA), fluorescent antibody test (FAT) and histopathology/immunohistochemistry. R. salmoninarum was detected by PCR in >50% of fin, gill, and mucus samples from challenged fish. Mucus qPCR was the only non-lethal assay exhibiting both diagnostic sensitivity and specificity estimates>90% for distinguishing between R. salmoninarum-exposed and non-exposed fish and was the best candidate for use as an alternative to lethal kidney sample testing. Mucus qPCR R. salmoninarum quantity estimates reflected changes in kidney bacterial load estimates, as evidenced by significant positive correlations with kidney R. salmoninarum infection intensity scores at all sample times and in both fish stocks, and were not significantly impacted by environmental R. salmoninarum concentrations.",0
"The fallowing period is a management measure in aquaculture where the production is paused for a few months to reduce the impact on the benthic environment. We studied the effects of different fallowing periods on the recovery of macrofauna at two salmon farms in Norway. The macrofauna at the farm stations were characterised by high abundances of opportunistic taxa (e.g. Capitella spp.), low diversity and significantly different community structure compared to reference sites. The fallowing initiated macrofauna recovery at both farm stations, indicated by a decline of dominant opportunistic taxa after 2months. Significant changes in taxa composition occurred only after 6months, although indications of disturbance were still evident. Surprisingly, no corresponding spatial or temporal differences were found in the sediment parameters such as redox, TOC and pH. The results suggest that macrofauna is a more sensitive indicator and that the seasonal timing of fallowing may affect recovery dynamics.",0
"Phylogenetic analyses of the Salmonid alphavirus subtype 3 (SAV3) epizootic have suggested that a substitution from proline to serine in the receptor binding protein E2 position 206 has occurred after the introduction of virus from a wild reservoir to farmed salmonid fish in Norway. We modelled the 3D structure of P62, the uncleaved E3-E2 precursor, of SAVH20/03 based on its sequence homology to the Chikungunya virus (CHIKV), and studied in vitro and in vivo effects of the mutation using reverse genetics. E2(206) is located on the surface of the B-domain of E2, which is associated with receptor attachment in alphaviruses. Recombinant virus expressing the E2(206S) codon replicated slower and produced significantly less genomic copies than virus expressing the ancestral E2(206P) codon in vitro in Bluegill Fry (BF2) cells. The E2(206S) mutant was out-competed by the E2(206P) mutant after 5 passages in an in vitro competition assay, confirming that the substitution negatively affects the efficacy of virus multiplication in cell culture. Both mutants were highly infectious to Atlantic salmon (Salmo salar), produced similar viral RNA loads in gills, heart, kidney and brain, and induced similar histopathologic changes in these organs. The E2(206S) mutant produced a less persistent infection in salmon and was shed more rapidly to water than the E2(206P) mutant. Reduced generation time through more rapid shedding could therefore explain why a serine in this position became dominant in the viral population after SAV3 was introduced to farmed salmon from the wild reservoir.",0
"Infectious pancreatic necrosis virus (IPNV) is a prevalent pathogen in fish worldwide. The virus causes substantial mortality in Atlantic salmon juveniles and smolts when transferred to sea water and persistent infection in surviving fish after disease outbreaks. Here, we have investigated the occurrence of the virus as well as the innate immune marker Mx in the head kidney (HK) of Atlantic salmon throughout an experimental challenge covering both a fresh and a seawater phase. The fish were challenged with a high (HV) and low virulence (LV) IPNV. Both isolates caused mortality due to reactivation of the virus after transfer to sea water. In the freshwater phase, higher levels of virus transcripts were detected in the HK of fish infected with LV IPNV compared to HV, suggesting that the HV isolate is able to limit its own replication to a level where the innate immune system is not alerted. Further, ex vivoHK leucocytes derived from fish infected with the two isolates were stimulated with CpG DNA. Significantly, higher IFN levels were found in the LV compared to the HV group in the freshwater phase. This suggests that the viruses attenuate the antiviral host immune response at different levels which may contribute to the observed differences in disease outcome.",0
"As the oceans absorb anthropogenic CO2 they become more acidic, a problem termed ocean acidification (OA). Since this increase in CO2 is occurring rapidly, OA may have profound implications for marine ecosystems. In the temperate northeast Pacific, fisheries play key economic and cultural roles and provide significant employment, especially in rural areas. In British Columbia (BC), sport (recreational) fishing generates more income than commercial fishing (including the expanding aquaculture industry). Salmon (fished recreationally and farmed) and Pacific Halibut are responsible for the majority of fishery-related income. This region naturally has relatively acidic (low pH) waters due to ocean circulation, and so may be particularly vulnerable to OA. We have analyzed available data to provide a current description of the marine ecosystem, focusing on vertical distributions of commercially harvested groups in BC in the context of local carbon and pH conditions. We then evaluated the potential impact of OA on this temperate marine system using currently available studies. Our results highlight significant knowledge gaps. Above trophic levels 2-3 (where most local fishery-income is generated), little is known about the direct impact of OA, and more importantly about the combined impact of multi-stressors, like temperature, that are also changing as our climate changes. There is evidence that OA may have indirect negative impacts on finfish through changes at lower trophic levels and in habitats. In particular, OA may lead to increased fish-killing algal blooms that can affect the lucrative salmon aquaculture industry. On the other hand, some species of locally farmed shellfish have been well-studied and exhibit significant negative direct impacts associated with OA, especially at the larval stage. We summarize the direct and indirect impacts of OA on all groups of marine organisms in this region and provide conclusions, ordered by immediacy and certainty.",0
"From 2009 to 2013, 80 oyster and 16 seawater samples were collected from the southern coast of Korea, including designated shellfish growing areas for export. The concentrations and bioaccumulation of heavy metals were determined, and a potential risk assessment was conducted to evaluate their hazards towards human consumption. The cadmium (Cd) concentration in oysters was the highest of three hazardous metals, including Cd, lead (Pb), and mercury (Hg), however, below the standards set by various countries. The metal bioaccumulation ratio in oysters was relatively high for zinc and Cd but low for Hg, Pb, arsenic, and chromium. The estimated dietary intakes of all heavy metals for oysters accounted for 0.02%-17.75% of provisional tolerable daily intake. The hazard index for all samples was far <1.0, which indicates that the oysters do not pose an appreciable hazard to humans for the metal pollutants of study.",0
"Amoebic Gill Disease affects farmed salmonids and is caused by Neoparamoeba perurans. Clonal cultures of this amoeba have been used for challenge experiments, however the effect of long-term culture on virulence has not been investigated. Here we show, using in vitro and in vivo methods, that a clone of N. perurans which was virulent 70 days after clonal culture lost virulence after 3 years in clonal culture. We propose that this is related either to the lack of attachment to the gills or the absence of an extracellular product, as shown by the lack of cytopathic effect on Chinook salmon embryo cells. The avirulent clonal culture of N. perurans allowed us to propose two potential virulence mechanisms/factors involved in Amoebic Gill Disease and is an invaluable tool for host-pathogen studies of Amoebic Gill Disease.",0
"This study examined methylmercury (MeHg) concentrations in fish, the daily MeHg exposure dose, and the risk-benefit of MeHg, omega-3 polyunsaturated fatty acid (omega-3 PUFA), docosahexaenoic acid (DHA), and eicosapentaenoic acid (EPA) related to fish intake among pregnant and infertile women in Taiwan. The measured MeHg concentrations in fish did not exceed the Codex guideline level of 1 mg/kg. Swordfish (0.28 +/- 0.23 mg/kg) and tuna (0.14 +/- 0.13 mg/kg) had the highest MeHg concentrations. The MeHg concentration in the hair of infertile women (1.82 +/- 0.14 mg/kg) was significantly greater than that of pregnant women (1.24 +/- 0.18 mg/kg). In addition, 80% of infertile women and 68% of pregnant women had MeHg concentrations in hair that exceeded the USEPA reference dose (1 mg/kg). The MeHg concentrations in hair were significantly and positively correlated with the estimated daily MeHg exposure dose. Based on the risk-benefit evaluation results, this paper recommends consumption of fish species with a low MeHg concentration and high concentrations of DHA + EPA and omega-3 PUFA (e.g., salmon, mackerel, and greater amberjack).",0
"Salmonid alphavirus (SAV) is the causative agent of pancreas disease affecting Atlantic salmon and rainbow trout and causes a major burden to the aquaculture industry. This study describes a Norwegian subtype SAV3 virus isolate (SAV3-H10) subjected to serial passages in Chinook salmon embryo cells (CHSE-214) followed by Asian Grouper skin cells (AGK). Two passages from CHSE and one after transfer to AGK cells were chosen for further investigation, based on variation in degree and development of cytopathic effect (CPE). After plaque purification, several in vitro studies were performed. Cell viability after infection, viral replication and ability to cause morphological changes in CHSE and AGK cells was studied for the three isolates. The AGK-transferred isolate was identified with the strongest abilities to reduce cell viability, replicate more and cause more CPE in cell culture when compared with the early and late CHSE-grown isolates. Subsequently, the isolates were tested in an experimental fish challenge, showing higher viral load and higher pathological score for the least cell-cultured isolate. Full-length sequencing of the viral genome of the three isolates revealed divergence in four amino acid positions and the AGK-grown isolate also had a 3 nt deletion in the 3'UTR. In conclusion, we show that cell culture of SAV3-H10 selects for strains inducing earlier CPE in vitro with increased viral replication. In vivo, the effect is reversed, with lower replication levels and lower pathology scores in target organs. This study outlines a path to identify potential virulence motifs of SAV3.",0
